Application Date,Permit Status,Permit Type,Event Category,Event Sub-Category,Name of Event,Year-Month-App#,Event Start Date,Event End Date,Event Location - Park,Event Location - Neighborhood,Council District,Precinct,Organization,Attendance
01/10/2019 12:00:00 AM,Complete,Special Event,Community,,Sounders FC March to the Match (9.1),S19SE107,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,,Duwamish / SODO;Pioneer Square,7,West,Sounders FC,500
01/10/2019 12:00:00 AM,Complete,Special Event,Community,,Sounders FC March to the Match (9.15),S19SE108,09/15/2019 12:00:00 AM,09/15/2019 12:00:00 AM,,Duwamish / SODO;Pioneer Square,7,West,Sounders FC,500
01/10/2019 12:00:00 AM,Complete,Special Event,Community,,Sounders FC March to the Match (9.18),S19SE109,09/18/2019 12:00:00 AM,09/18/2019 12:00:00 AM,,Duwamish / SODO;Pioneer Square,7,West,Sounders FC,500
04/08/2019 12:00:00 AM,Complete,Special Event,Athletic,Run/Walk,The Susan G. Komen Seattle 3-Day,S19SE245,09/13/2019 12:00:00 AM,09/15/2019 12:00:00 AM,,Belltown;Cascade / Eastlake / South Lake Union;Downtown;Fremont;Montlake / Portage Bay;Queen Anne;University District;Wallingford,3;4;7,East;North;West,"The Susan G. Komen Breast Cancer Foundation, Inc. dba Susan G. Komen",1300
04/18/2019 12:00:00 AM,Complete,Special Event,Commercial,,HRS Back to School Block Party,S19SE273,09/06/2019 12:00:00 AM,09/06/2019 12:00:00 AM,,North Beacon Hill / Jefferson Park,3,South,Hamlin Robinson School,555
05/07/2019 12:00:00 AM,Complete,Special Event,Commercial,,SEAChanger,S19SE299,09/14/2019 12:00:00 AM,09/14/2019 12:00:00 AM,Myrtle Edwards Park,Belltown,7,West,Friends of Waterfront Seattle & KEXP,2200
06/04/2019 12:00:00 AM,Complete,Special Event,Community,,St Benedict Wallingford Wurst Festival,S19SE338,09/13/2019 12:00:00 AM,09/14/2019 12:00:00 AM,,Wallingford,4,North,St. Benedict School and Parish,4800
06/04/2019 12:00:00 AM,Complete,Special Event,Community,,Van Haven V,S19SE340,09/07/2019 12:00:00 AM,09/07/2019 12:00:00 AM,,Georgetown,2,South,The Next Episode Network,530
06/05/2019 12:00:00 AM,Complete,Special Event,Community,,Seattle Greek Festival,S19SE341,09/20/2019 12:00:00 AM,09/22/2019 12:00:00 AM,,Montlake / Portage Bay,3,East,St. Demetrios Greek Orthodox Church,4500
06/06/2019 12:00:00 AM,Complete,Special Event,Community,,Leschi Art Walk,S19SE344,09/14/2019 12:00:00 AM,09/14/2019 12:00:00 AM,Leschi Park,Madrona / Leschi,3,East,Leschi Community Council and Leschi Business Assoc,45
06/07/2019 12:00:00 AM,Complete,Special Event,Athletic,Cycling,Cycle the WAVE,S19SE353,09/07/2019 12:00:00 AM,09/07/2019 12:00:00 AM,,Cascade / Eastlake / South Lake Union;Fremont;Montlake / Portage Bay;Queen Anne;University District;Wallingford,3;4;6;7,East;North;West,The WAVE Foundation,575
06/12/2019 12:00:00 AM,Complete,Special Event,Commercial,,"Seattle Symphony Friday Matinees, Masterworks series (9.20)",S19SE357,09/20/2019 12:00:00 AM,09/20/2019 12:00:00 AM,,Downtown,7,West,Seattle Symphony,550
06/14/2019 12:00:00 AM,Complete,Special Event,Commercial,,Fremont Oktoberfest,S19SE360,09/20/2019 12:00:00 AM,09/22/2019 12:00:00 AM,,Fremont,6,North,Bold Hat Productions,17450
06/13/2019 12:00:00 AM,Complete,Special Event,Athletic,Water,Seattle Row for the Cure,S19SE361,09/15/2019 12:00:00 AM,09/15/2019 12:00:00 AM,Gas Works Park,Fremont,6,North,George Pocock Rowing Foundation,1300
06/01/2019 12:00:00 AM,Complete,Special Event,Commercial,,Boats Afloat Show,S19SE364,09/12/2019 12:00:00 AM,09/15/2019 12:00:00 AM,,Cascade / Eastlake / South Lake Union,7,West,Northwest Yacht Brokers Association,5980
06/25/2019 12:00:00 AM,Complete,Special Event,Community,,Sustainable Ballard Festival,S19SE377,09/28/2019 12:00:00 AM,09/28/2019 12:00:00 AM,Ballard Commons Park,Ballard,6,North,Sustainable Ballard,4200
06/25/2019 12:00:00 AM,Complete,Special Event,Community,,Bite of Broadview,S19SE378,09/27/2019 12:00:00 AM,09/29/2019 12:00:00 AM,,Broadview / Bitter Lake,5,North,Christ the King Parish,1220
06/28/2019 12:00:00 AM,Complete,Special Event,Commercial,,Cider Summit Seattle,S19SE379,09/06/2019 12:00:00 AM,09/07/2019 12:00:00 AM,Lake Union Park,Cascade / Eastlake / South Lake Union,7,West,Cider Summit,3300
07/01/2019 12:00:00 AM,Complete,Special Event,Free Speech,,Community Cancer Awareness Rally and Walk,S19SE381,09/28/2019 12:00:00 AM,09/28/2019 12:00:00 AM,,Central Area / Squire Park,3,East,Cancer support Group MZBC,120
06/28/2019 12:00:00 AM,Complete,Special Event,Community,,Celebration of the 70th National Day of the People's Republic of China Parade,S19SE382,09/08/2019 12:00:00 AM,09/08/2019 12:00:00 AM,Hing Hay Park,International District,2,West,Gee How Oak Tin Foundation,250
07/05/2019 12:00:00 AM,Complete,Special Event,Commercial,,Green Lake Oktoberfest,S19SE391,09/14/2019 12:00:00 AM,09/15/2019 12:00:00 AM,Green Lake Park,Green Lake,6,North,Green Lake Chamber of Commerce,5100
07/05/2019 12:00:00 AM,Complete,Special Event,Community,,Lake Union Wooden Boat Festival,S19SE392,09/28/2019 12:00:00 AM,09/29/2019 12:00:00 AM,Lake Union Park,Cascade / Eastlake / South Lake Union,7,West,The Center for Wooden Boats,6900
07/15/2019 12:00:00 AM,Complete,Special Event,Community,,Seattle AIDS Walk,S19SE402,09/28/2019 12:00:00 AM,09/28/2019 12:00:00 AM,Volunteer Park,Capitol Hill,3,East,Lifelong,1075
07/19/2019 12:00:00 AM,Complete,Special Event,Commercial,,Big World,S19SE405,09/21/2019 12:00:00 AM,09/21/2019 12:00:00 AM,,Cascade / Eastlake / South Lake Union,7,West,Facebook,2100
07/22/2019 12:00:00 AM,Complete,Special Event,Athletic,Run/Walk,Walk to End Alzheimer's,S19SE407,09/28/2019 12:00:00 AM,09/28/2019 12:00:00 AM,,Queen Anne,7,West,Alzheimer's Association,
07/23/2019 12:00:00 AM,Complete,Special Event,Commercial,,Georgetown Morgue Haunted House,S19SE411,09/27/2019 12:00:00 AM,11/02/2019 12:00:00 AM,,Georgetown,2,South,"Seattlehaunts, LLC",15000
07/25/2019 12:00:00 AM,Complete,Special Event,Commercial,,Chase Jarvis Book Release,S19SE412,09/20/2019 12:00:00 AM,09/20/2019 12:00:00 AM,,Cascade / Eastlake / South Lake Union,7,West,Chase Jarvis Inc.,825
07/26/2019 12:00:00 AM,Complete,Special Event,Community,,C-ID Night Market,S19SE413,09/14/2019 12:00:00 AM,09/14/2019 12:00:00 AM,Hing Hay Park,International District,2,West,Chinatown-International District Business Improvement Area (CIDBIA),10150
07/31/2019 12:00:00 AM,Complete,Special Event,Commercial,,Angel of the Winds Party Pit (9.8),S19SE414,09/08/2019 12:00:00 AM,09/08/2019 12:00:00 AM,,Duwamish / SODO,2,West,iHeartMedia Seattle,750
07/31/2019 12:00:00 AM,Complete,Special Event,Commercial,,Angel of the Winds Party Pit (9.22),S19SE415,09/22/2019 12:00:00 AM,09/22/2019 12:00:00 AM,,Duwamish / SODO,2,West,iHeartMedia Seattle,750
07/31/2019 12:00:00 AM,Complete,Special Event,Commercial,,Corson Building Wedding (9.8),S19SE421,09/08/2019 12:00:00 AM,09/08/2019 12:00:00 AM,,Georgetown,2,South,The Corson Building Wedding,99
07/31/2019 12:00:00 AM,Complete,Special Event,Commercial,,East Ballard Oktoberfest,S19SE422,09/14/2019 12:00:00 AM,09/14/2019 12:00:00 AM,,Ballard,6,North,Reuben's Brews,360
08/05/2019 12:00:00 AM,Complete,Special Event,Community,,University of Washington Academic Year Student Move-in,S19SE427,09/19/2019 12:00:00 AM,09/20/2019 12:00:00 AM,,University District,4,North,"University of Washington, Housing & Food Services (HFS)",1420
08/05/2019 12:00:00 AM,Complete,Special Event,Athletic,Run/Walk,Women of Wonder 10K & 5K,S19SE428,09/08/2019 12:00:00 AM,09/08/2019 12:00:00 AM,Green Lake Park,Green Lake,6,North,"Pro-Motion Events, Inc",1440
08/05/2019 12:00:00 AM,Complete,Special Event,Commercial,,Grilled Cheese Grand Prix,S19SE431,09/14/2019 12:00:00 AM,09/14/2019 12:00:00 AM,,Cascade / Eastlake / South Lake Union,7,West,Piranha Blonde,10185
08/14/2019 12:00:00 AM,Complete,Special Event,Community,,UW Husky Marching Band Rally (9.6),S19SE440,09/06/2019 12:00:00 AM,09/06/2019 12:00:00 AM,,University District,4,North,Husky Marching Band,1000
08/14/2019 12:00:00 AM,Complete,Special Event,Community,,UW Husky Marching Band Rally (9.13),S19SE441,09/13/2019 12:00:00 AM,09/13/2019 12:00:00 AM,,University District,4,North,Husky Marching Band,1000
08/14/2019 12:00:00 AM,Complete,Special Event,Community,,UW Husky Marching Band Rally (9.27),S19SE442,09/27/2019 12:00:00 AM,09/27/2019 12:00:00 AM,,University District,4,North,Husky Marching Band,1000
08/15/2019 12:00:00 AM,Complete,Special Event,Free Speech,,Finding of The True Cross,S19SE445,09/29/2019 12:00:00 AM,09/29/2019 12:00:00 AM,Camp Long,Delridge / North Delridge,1,Southwest,Ethiopian Orthodox Tewahido Church,1500
08/16/2019 12:00:00 AM,Complete,Special Event,Community,,National Coffee Day Event,S19SE447,09/29/2019 12:00:00 AM,09/29/2019 12:00:00 AM,,Capitol Hill,3,East,TwentyFour7/AT&T,80
08/16/2019 12:00:00 AM,Complete,Special Event,Free Speech,,Protest Carnival's Climate Pollution,S19SE448,09/04/2019 12:00:00 AM,09/04/2019 12:00:00 AM,,Queen Anne,7,West,Stand.earth,35
08/19/2019 12:00:00 AM,Complete,Special Event,Free Speech,,Seattle Climate Strike,S19SE449,09/20/2019 12:00:00 AM,09/20/2019 12:00:00 AM,Cal Anderson Park,Capitol Hill,3,East,"350 Seattle, WA Climate Strike, Fridays for Future Seattle",800
08/19/2019 12:00:00 AM,Complete,Special Event,Free Speech,,Seattle Climate March,S19SE450,09/20/2019 12:00:00 AM,09/20/2019 12:00:00 AM,Cal Anderson Park,Capitol Hill;Downtown,3;7,East;West,"350 Seattle, WA Climate Strike, Fridays for Future Seattle",800
08/22/2019 12:00:00 AM,Complete,Special Event,Commercial,,UW Greek Block Party with UW Athletics,S19SE452,09/20/2019 12:00:00 AM,09/20/2019 12:00:00 AM,,University District,4,North,UW Athletics,760
08/27/2019 12:00:00 AM,Complete,Special Event,Free Speech,,Amazon Employees for Climate Justice Climate Walkout,S19SE453,09/20/2019 12:00:00 AM,09/20/2019 12:00:00 AM,,Cascade / Eastlake / South Lake Union,7,West,Amazon Employees for Climate Justice,510
08/28/2019 12:00:00 AM,Complete,Special Event,Commercial,,Amazon Private Event,S19SE455,09/25/2019 12:00:00 AM,09/25/2019 12:00:00 AM,,Cascade / Eastlake / South Lake Union,7,West,Amazon,215
08/27/2019 12:00:00 AM,Complete,Valet Parking,,,Red Carpet Valet - Samis Foundation,S19SE456,09/10/2019 12:00:00 AM,09/10/2019 12:00:00 AM,,Duwamish / SODO,2,West,Red Carpet Valet,150
08/29/2019 12:00:00 AM,Complete,Special Event,Commercial,,Great Pumpkin Weigh-Off,S19SE457,09/28/2019 12:00:00 AM,09/28/2019 12:00:00 AM,,Beacon Hill;Georgetown,2,South,Elysian Brewing,530
08/30/2019 12:00:00 AM,Complete,Valet Parking,,,Butler Valet - Nordic Heritage Museum,S19SE459,09/05/2019 12:00:00 AM,09/05/2019 12:00:00 AM,,Ballard,6,North,Butler Valet,100
08/30/2019 12:00:00 AM,Complete,Valet Parking,,,Butler Valet - Seattle University Campaign Launch,S19SE460,09/19/2019 12:00:00 AM,09/19/2019 12:00:00 AM,,First Hill,3,East,Butler Valet,65
08/30/2019 12:00:00 AM,Complete,Valet Parking,,,Red Carpet Valet - Key Code Media Fremont Studios,S19SE461,09/24/2019 12:00:00 AM,09/24/2019 12:00:00 AM,,Fremont,4,North,Red Carpet Valet,100
08/30/2019 12:00:00 AM,Complete,Valet Parking,,,Red Carpet Valet - Coughlin Porter Lundeen The 101,S19SE462,09/26/2019 12:00:00 AM,09/26/2019 12:00:00 AM,,Duwamish / SODO,2,West,Red Carpet Valet,100
09/05/2019 12:00:00 AM,Complete,Special Event,Commercial,,James Beard Foundation VIP Event by Audi,S19SE470,09/10/2019 12:00:00 AM,09/15/2019 12:00:00 AM,,Queen Anne,7,West,,100
09/10/2019 12:00:00 AM,Cancelled,Special Event,Free Speech,,We The People March - Seattle Solidarity March,S19SE475,09/21/2019 12:00:00 AM,09/21/2019 12:00:00 AM,Westlake Park,Downtown,7,West,We The People March,510
09/12/2019 12:00:00 AM,Complete,Special Event,Free Speech,,StandWithKashmir,S19SE477,09/22/2019 12:00:00 AM,09/22/2019 12:00:00 AM,,Cascade / Eastlake / South Lake Union,7,West,StandWithKashmir-Seattle,230
10/31/2019 12:00:00 AM,Cancelled,Special Event,Athletic,Run/Walk,Walk/Run MS,S20AP020,04/05/2020 12:00:00 AM,04/05/2020 12:00:00 AM,Gas Works Park,Fremont;University District;Wallingford,4,North,National MS Society - Greater NW Chapter,4000
11/06/2019 12:00:00 AM,Cancelled,Special Event,Athletic,Cycling,Emerald City Ride,S20AP027,04/19/2020 12:00:00 AM,04/19/2020 12:00:00 AM,Hing Hay Park,Cascade / Eastlake / South Lake Union;First Hill;International District;Madison Park;Madrona / Leschi;Montlake / Portage Bay;Mt. Baker / North Rainier;North Beacon Hill / Jefferson Park;University District;Wallingford,3;4,East;North;South;West,Cascade Bicycle Club,7100
12/05/2019 12:00:00 AM,Cancelled,Special Event,Athletic,Run/Walk,Tenacious 10K and 10 Mile Run,S20AP042,04/11/2020 12:00:00 AM,04/11/2020 12:00:00 AM,Gas Works Park,Cascade / Eastlake / South Lake Union;Fremont;Queen Anne,3;4;7,North;West,Snohomish Running Company,2650
12/10/2019 12:00:00 AM,Cancelled,Special Event,Community,,Lao New Year,S20AP044,04/25/2020 12:00:00 AM,04/25/2020 12:00:00 AM,,Rainier Beach,2,South;Traffic,Laotian Buddhist Society - Wat Mixayaram,700
12/10/2019 12:00:00 AM,Cancelled,Special Event,Community,,Magnolia Summerfest Seafair Parade and Kid's Parade,S20AP046,08/01/2020 12:00:00 AM,08/01/2020 12:00:00 AM,,Magnolia,7,West,Magnolia Chamber of Commerce,4824
01/02/2020 12:00:00 AM,Cancelled,Special Event,Athletic,Run/Walk,Top Pot Doughnut Dash,S20AP061,04/26/2020 12:00:00 AM,04/26/2020 12:00:00 AM,Green Lake Park,Green Lake,6,North,Top Pot Doughnuts,2200
01/02/2020 12:00:00 AM,Cancelled,Special Event,Athletic,Run/Walk,Seattle Magazine's Brunch Run,S20AP064,04/04/2020 12:00:00 AM,04/04/2020 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,Run for Good Racing / Seattle Magazine,1050
01/13/2020 12:00:00 AM,Cancelled,Special Event,Commercial,,The Big Taste,S20AP074,04/18/2020 12:00:00 AM,04/18/2020 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,University Sunrise Rotary,700
01/15/2020 12:00:00 AM,Cancelled,Special Event,Commercial,,April Winter Night Market,S20AP078,04/11/2020 12:00:00 AM,04/11/2020 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,Piranha Blonde,2175
02/19/2020 12:00:00 AM,Cancelled,Special Event,Athletic,Water,UW Rowing - Husky Open Regatta,S20AP143,04/04/2020 12:00:00 AM,04/04/2020 12:00:00 AM,,Montlake / Portage Bay;University District,4,North,University of Washington,325
02/19/2020 12:00:00 AM,Cancelled,Special Event,Athletic,Water,UW Rowing - Stanford/Oregon Dual,S20AP144,04/11/2020 12:00:00 AM,04/11/2020 12:00:00 AM,,Montlake / Portage Bay;University District,4,North,University of Washington,185
02/19/2020 12:00:00 AM,Cancelled,Special Event,Free Speech,,Earth Day Climate Strike,S20AP146,04/22/2020 12:00:00 AM,04/22/2020 12:00:00 AM,Cal Anderson Park,Capitol Hill;Downtown;Queen Anne,3;7,North;West,Washington Youth Climate Strikes,5050
02/24/2020 12:00:00 AM,Cancelled,Special Event,Athletic,Run/Walk,Mimosa Me Crazy 5K,S20AP149,04/11/2020 12:00:00 AM,04/11/2020 12:00:00 AM,Green Lake Park,Green Lake,6,North,Stellar J Events,1750
02/19/2020 12:00:00 AM,Cancelled,Special Event,Community,,Sounders FC March to the Match (4.18),S20AP152,04/18/2020 12:00:00 AM,04/18/2020 12:00:00 AM,Occidental Park,Duwamish / SODO;Pioneer Square,7,West,Seattle Sounders FC,500
02/28/2020 12:00:00 AM,Cancelled,Special Event,Community,,Healthy Kids Day,S20AP172,04/18/2020 12:00:00 AM,04/18/2020 12:00:00 AM,,West Seattle Junction / Genesee Hill,1,Southwest,West Seattle YMCA,900
03/02/2020 12:00:00 AM,Cancelled,Special Event,Community,,Record Store Day 2020,S20AP175,04/18/2020 12:00:00 AM,04/18/2020 12:00:00 AM,,West Seattle Junction / Genesee Hill,1,Southwest,West Seattle Junction Association,2010
08/12/2019 12:00:00 AM,Cancelled,Special Event,Community,,South Lake Union Block Party,S20AU004,08/07/2020 12:00:00 AM,08/07/2020 12:00:00 AM,Lake Union Park,Cascade / Eastlake / South Lake Union,7,West,Vulcan Inc.,3025
11/01/2019 12:00:00 AM,Cancelled,Special Event,Athletic,Run/Walk,Alki Beach Sunset Run,S20AU026,08/22/2020 12:00:00 AM,08/22/2020 12:00:00 AM,Alki Beach,Alki / Admiral,1,Southwest,Fizz Events,1240
11/08/2019 12:00:00 AM,Cancelled,Special Event,Community,,Seattle Children's Book Festival,S20AU030,08/08/2020 12:00:00 AM,08/08/2020 12:00:00 AM,,Haller Lake,5,North,Seattle Children's Book Festival,7250
11/15/2019 12:00:00 AM,Cancelled,Special Event,Mixed Free Speech,,Seattle Hempfest 2020,S20AU034,08/14/2020 12:00:00 AM,08/16/2020 12:00:00 AM,Myrtle Edwards Park,Belltown;Interbay,7,Operations;West,Seattle Events,93900
01/23/2020 12:00:00 AM,Cancelled,Special Event,Community,,Greaseball 5,S20AU086,08/23/2020 12:00:00 AM,08/23/2020 12:00:00 AM,,Georgetown,2,South,Slim's Last Chance,620
01/27/2020 12:00:00 AM,Cancelled,Special Event,Athletic,Cycling,Obliteride,S20AU094,08/07/2020 12:00:00 AM,08/08/2020 12:00:00 AM,Gas Works Park,Cascade / Eastlake / South Lake Union;Columbia City;Fremont;Madrona / Leschi;Montlake / Portage Bay;Mt. Baker / North Rainier;Queen Anne;Seward Park;University District,3;4;7,Operations;Traffic,Fred Hutchinson Cancer Center,6300
01/29/2020 12:00:00 AM,Cancelled,Special Event,Community,,PNW Black Pride,S20AU098,08/23/2020 12:00:00 AM,08/23/2020 12:00:00 AM,Alki Beach,Alki / Admiral,1,Southwest,People of Color Against AIDS Network (POCAAN),340
02/10/2020 12:00:00 AM,Cancelled,Special Event,Athletic,Water,Park to Park Swim,S20AU121,08/23/2020 12:00:00 AM,08/23/2020 12:00:00 AM,Matthews Beach,Cedar Park / Meadowbrook,5,Harbor;North,Seattle Children's Guild Assoc,500
02/19/2020 12:00:00 AM,Cancelled,Special Event,Community,,Sounders FC March to the Match (8.8),S20AU161,08/08/2020 12:00:00 AM,08/08/2020 12:00:00 AM,Occidental Park,Duwamish / SODO;Pioneer Square,7,West,Seattle Sounders FC,500
02/19/2020 12:00:00 AM,Cancelled,Special Event,Community,,Sounders FC March to the Match (8.22),S20AU162,08/22/2020 12:00:00 AM,08/22/2020 12:00:00 AM,Occidental Park,Duwamish / SODO;Pioneer Square,7,West,Seattle Sounders FC,500
02/24/2020 12:00:00 AM,Cancelled,Special Event,Commercial,,SPKRBX Event,S20AU177,08/15/2020 12:00:00 AM,08/15/2020 12:00:00 AM,Jefferson Park,North Beacon Hill / Jefferson Park,2,South,"SPKRBX, LLC",6500
02/05/2020 12:00:00 AM,Cancelled,Special Event,Community,,Seattle Night Market (India),S20AU182,08/22/2020 12:00:00 AM,08/22/2020 12:00:00 AM,,Cascade / Eastlake / South Lake Union,7,West,Northwest Market Places,5098
03/03/2020 12:00:00 AM,Cancelled,Special Event,Community,,Kawabe SummerFest!,S20AU185,08/30/2020 12:00:00 AM,08/30/2020 12:00:00 AM,,Judkins Park,3,East,Kawabe Memorial House Foundation,475
03/05/2020 12:00:00 AM,Cancelled,Special Event,Free Speech,,"""March to the Game"" for Recovery Day at the Mariners 2020",S20AU188,08/30/2020 12:00:00 AM,08/30/2020 12:00:00 AM,,Duwamish / SODO;Pioneer Square,7,Traffic;West,Washington Recovery Alliance,320
04/15/2020 12:00:00 AM,Cancelled,Special Event,Commercial,,Sunset Supper at Pike Place Market,S20AU207,08/14/2020 12:00:00 AM,08/14/2020 12:00:00 AM,,Downtown,7,West,Pike Place Market Foundation,1750
04/18/2020 12:00:00 AM,Cancelled,Special Event,Athletic,Water,Da Grind,S20AU208,08/08/2020 12:00:00 AM,08/08/2020 12:00:00 AM,Alki Beach,Alki / Admiral,1,Southwest,Seattle Outrigger Canoe Club,150
04/24/2020 12:00:00 AM,Cancelled,Special Event,Community,,Magnolia Village Car Show,S20AU210,09/13/2020 12:00:00 AM,09/13/2020 12:00:00 AM,,Magnolia,7,West,Magnolia Chamber of Commerce,885
04/29/2020 12:00:00 AM,Cancelled,Special Event,Community,,Greatest Party Known to Humankind (GPK),S20AU213,08/01/2020 12:00:00 AM,08/01/2020 12:00:00 AM,,Georgetown,3,South,GPK,4050
05/20/2020 12:00:00 AM,Cancelled,Special Event,Community,,Chet Gibson Memorial Lighted Boat Parade,S20DE214,12/12/2020 12:00:00 AM,12/12/2020 12:00:00 AM,,Cascade / Eastlake / South Lake Union,3,East;Harbor,Queen City Yacht Club,40
08/30/2019 12:00:00 AM,Complete,Special Event,Athletic,Run/Walk,My Better Half Marathon,S20FE008,02/09/2020 12:00:00 AM,02/09/2020 12:00:00 AM,Seward Park,Seward Park,2,South,Orca Running,975
10/11/2019 12:00:00 AM,Complete,Special Event,Community,,Polar Plunge Seattle,S20FE011,02/22/2020 12:00:00 AM,02/22/2020 12:00:00 AM,Alki Beach,Alki / Admiral,1,Southwest,Special Olympics Washington,875
10/28/2019 12:00:00 AM,Complete,Special Event,Commercial,,NG Live! matinee for students (2.11),S20FE019,02/11/2020 12:00:00 AM,02/11/2020 12:00:00 AM,,Downtown,7,West,Seattle Symphony/Benaroya Hall,1030
10/31/2019 12:00:00 AM,Complete,Special Event,Community,,Lunar New Year Celebration,S20FE022,02/08/2020 12:00:00 AM,02/08/2020 12:00:00 AM,,International District,2,West,Chinatown-International District Business Improvement Area (CIDBIA),5150
11/26/2019 12:00:00 AM,Complete,Special Event,Commercial,,"Seattle Symphony Friday Matinees, Masterworks series",S20FE038,02/28/2020 12:00:00 AM,02/28/2020 12:00:00 AM,,Downtown,7,Traffic;West,Seattle Symphony,312
12/13/2019 12:00:00 AM,Complete,Special Event,Commercial,,Girl Scouts of Western Washington Lemon Cookie Parade,S20FE049,02/28/2020 12:00:00 AM,02/28/2020 12:00:00 AM,,Downtown,7,West,Girl Scouts of Western Washington,1225
